SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
30902,2011,50099,8728,17.421505419269845,0.7906310568680841,4347,49.805224564619614,8.676819896604723
30903,2011,59605,17950,30.11492324469424,0.8131612076256391,10587,58.98050139275766,17.761932723764783
30904,2011,17135,3887,22.684563758389263,0.7662825475722079,1017,26.164136866478003,5.935220309308433
30905,2011,31076,7321,23.55837302098082,0.8054946913953701,3462,47.28862177298184,11.140429913759816
30906,2011,62673,16710,26.662199033076444,0.7778004334153105,9582,57.342908438061045,15.288880379110624
30907,2011,94057,25974,27.61516952486258,0.759162679,19059,73.37722337722337,20.263244628257333
30908,2011,45191,14672,32.466641587926794,0.8537769346637903,9378,63.91766630316249,20.751919630014825
30909,2011,54548,16930,31.036884945369213,0.8639354222190745,13218,78.07442409923213,24.23186917943829
30910,2011,35328,11035,31.235846920289852,0.8599341593221222,10377,94.0371545083824,29.373301630434785
31001,2011,63573,22741,35.771475311846224,0.857932129,14205,62.4642715799657,22.34439148695201
31002,2011,56949,5996,10.528718678115506,0.772165655,1278,21.314209472981982,2.24411315387452
31003,2011,94911,12121,12.770911696220669,0.8188082817891026,5817,47.99108984407227,6.128899706040396
31004,2011,66360,19247,29.003918022905367,0.8220363684998736,13602,70.67075388372214,20.49728752260398
31101,2011,12380,1374,11.09854604200323,0.7637927491000468,411,29.912663755458517,3.3198707592891763
31102,2011,37758,8912,23.60294507124318,0.7841129222011998,4782,53.65798922800719,12.664865723820116
31103,2011,72712,18984,26.10848278138409,0.8162798869906904,9981,52.57585335018964,13.726757619100011
31104,2011,37343,6581,17.62311544332271,0.7640725797243708,1437,21.83558729676341,3.8481107570361246
31105,2011,54882,14448,26.32557122553843,0.8147934809402397,6987,48.35963455149502,12.730950038263911
31106,2011,75355,23419,31.07822971269325,0.8246550059687257,15477,66.08736496007516,20.538783093358106
31201,2011,35480,3683,10.380496054114994,0.8497711930025525,3186,86.50556611,8.979706877113868
31202,2011,112798,13197,11.69967552616181,0.8555084054530316,11151,84.49647647192545,9.885813578254933
31203,2011,18533,2948,15.906760912966062,0.8019861221829669,1932,65.53595658,10.424647925322397
31301,2011,30534,5571,18.24523482020043,0.7435746717823966,1980,35.54119547657512,6.484574572607585
31302,2011,59052,9064,15.349183770236404,0.8051238218524892,4872,53.75110326566638,8.250355618776672
31303,2011,11291,1496,13.249490744841024,0.8235749878463782,738,49.33155080213904,6.536179257815959
31304,2011,58590,10238,17.473971667520054,0.767139387,4917,48.02695839031061,8.392217101894522
31305,2011,55990,12521,22.36292195034828,0.7810921609845767,6471,51.68117562495008,11.557420968030003
31401,2011,80513,14239,17.68534273968179,0.8054337458755247,6633,46.583327480862415,8.238421124538894
31402,2011,51570,12245,23.74442505332558,0.8014571159368554,10713,87.48877092690894,20.77370564281559
31403,2011,35352,6693,18.93245078071962,0.8201339357677023,3672,54.86329000448229,10.386965376782078
31501,2011,29880,2447,8.189424364123159,0.8549955417749631,1017,41.56109521863506,3.403614457831325
31502,2011,33132,3782,11.414946275504043,0.8476427207728668,3597,95.1084082496034,10.856573705179285
31503,2011,19912,1165,5.850743270389715,0.8471167271454623,816,70.04291845493562,4.0980313378867015
31601,2011,45740,10368,22.667249672059462,0.7704606290961744,6123,59.05671296296296,13.38653257542632
31602,2011,70040,13612,19.434608794974302,0.7587710848554658,7800,57.30238025271819,11.136493432324386
31603,2011,51085,10019,19.612410688068906,0.7885503420335378,6210,61.98223375586386,12.156210237838897
31604,2011,57861,9880,17.075404849553237,0.7727450663016932,3159,31.973684210526315,5.459636024265048
31605,2011,35896,8598,23.95252952975262,0.7593309619763133,4323,50.27913468,12.043124582126143
31606,2011,46298,7925,17.11737008078103,0.7548638199205883,2250,28.391167192429023,4.859821158581364
31701,2011,140221,15818,11.280763936928134,0.8600307557129692,12741,80.54747756,9.0863708
